,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity
144,SPY210917P00406000,2021-03-03 3:50PM EST,406.0,37.5,29.59,29.9,0.0,-,1,1,20.45%,P,210917
145,SPY210917P00410000,2021-03-11 12:02PM EST,410.0,32.64,31.74,32.07,0.79,+2.48%,6,80,20.17%,P,210917
146,SPY210917P00413000,2021-02-26 10:45AM EST,413.0,43.53,33.45,33.8,0.0,-,1,1,19.98%,P,210917
147,SPY210917P00414000,2021-02-24 1:01PM EST,414.0,37.95,34.04,34.4,0.0,-,-,1,19.93%,P,210917
148,SPY210917P00415000,2021-03-12 10:20AM EST,415.0,36.41,34.63,35.01,1.79,+5.17%,355,44,19.88%,P,210917
149,SPY210917P00417000,2021-02-24 1:02PM EST,417.0,39.72,35.87,36.26,0.0,-,-,1,19.79%,P,210917
150,SPY210917P00418000,2021-02-25 3:57PM EST,418.0,46.25,36.36,37.04,0.0,-,-,2,19.88%,P,210917
151,SPY210917P00420000,2021-03-11 11:06AM EST,420.0,37.77,37.64,38.36,0.0,-,65,89,19.82%,P,210917
152,SPY210917P00423000,2021-02-24 1:02PM EST,423.0,43.47,39.65,40.41,0.0,-,-,1,19.75%,P,210917
153,SPY210917P00425000,2021-03-08 1:14PM EST,425.0,46.6,41.04,41.81,0.0,-,100,64,19.71%,P,210917
154,SPY210917P00426000,2021-02-17 2:29PM EST,426.0,46.1,41.76,42.54,0.0,-,-,10,19.71%,P,210917
155,SPY210917P00430000,2021-03-04 10:18AM EST,430.0,46.67,44.7,45.51,0.0,-,1,20,19.71%,P,210917
156,SPY210917P00435000,2021-02-22 10:59AM EST,435.0,55.56,48.56,49.41,0.0,-,1,6,19.78%,P,210917
157,SPY210917P00440000,2021-03-03 2:04PM EST,440.0,62.67,52.62,53.5,0.0,-,3,28,19.94%,P,210917
158,SPY210917P00445000,2021-02-05 9:36AM EST,445.0,63.68,65.29,67.84,0.0,-,1,71,30.77%,P,210917
159,SPY210917P00450000,2021-03-01 2:14PM EST,450.0,65.12,61.19,62.13,0.0,-,2,4662,20.48%,P,210917
160,SPY210917P00455000,2021-03-01 2:14PM EST,455.0,69.67,65.66,66.62,0.0,-,2,2,20.83%,P,210917
161,SPY210917P00460000,2021-03-01 9:30AM EST,460.0,78.79,70.22,71.2,0.0,-,1,5,21.23%,P,210917
162,SPY210917P00465000,2021-03-01 9:30AM EST,465.0,83.49,74.86,75.85,0.0,-,1,1,21.67%,P,210917
163,SPY210917P00475000,2021-02-04 1:53PM EST,475.0,93.75,93.57,96.29,0.0,-,1,3,36.00%,P,210917
164,SPY210917P00480000,2020-07-16 9:38AM EST,480.0,164.2,147.44,149.5,0.0,-,2,27,80.83%,P,210917
165,SPY210917P00485000,2020-09-28 8:49AM EST,485.0,156.62,162.8,164.72,0.0,-,-,1,91.09%,P,210917
166,SPY210917P00490000,2020-09-28 8:49AM EST,490.0,161.51,168.02,169.97,0.0,-,-,1,92.44%,P,210917
167,SPY210917P00495000,2020-09-22 9:35AM EST,495.0,169.98,0.0,0.0,0.0,-,-,0,0.00%,P,210917
168,SPY210917P00500000,2020-09-22 9:35AM EST,500.0,174.88,0.0,0.0,0.0,-,-,0,0.00%,P,210917
169,SPY210917P00505000,2020-10-01 9:33AM EST,505.0,172.62,179.94,182.66,0.0,-,10,11,93.34%,P,210917
170,SPY210917P00510000,2020-10-01 9:33AM EST,510.0,177.52,184.9,187.63,0.0,-,10,11,94.36%,P,210917
171,SPY210917P00515000,2020-09-01 9:18AM EST,515.0,169.1,180.91,182.84,0.0,-,-,1,87.06%,P,210917
172,SPY210917P00520000,2020-09-01 9:18AM EST,520.0,174.0,185.84,187.79,0.0,-,-,1,88.02%,P,210917
0,SPY211015C00190000,2021-03-05 9:52AM EST,190.0,188.08,203.19,205.09,0.0,-,1,1,48.83%,C,211015
1,SPY211015C00195000,2021-03-05 1:15PM EST,195.0,185.09,198.21,200.09,0.0,-,3,3,47.27%,C,211015
2,SPY211015C00200000,2021-03-05 12:52PM EST,200.0,179.51,193.23,195.1,0.0,-,4,13,45.81%,C,211015
3,SPY211015C00210000,2021-03-02 9:41AM EST,210.0,179.94,184.1,184.6,0.0,-,-,1,38.60%,C,211015
4,SPY211015C00215000,2021-03-08 11:34AM EST,215.0,171.93,179.15,179.67,0.0,-,-,3,38.00%,C,211015
5,SPY211015C00220000,2021-03-08 11:35AM EST,220.0,167.22,174.22,174.74,0.0,-,-,6,37.33%,C,211015
6,SPY211015C00225000,2021-03-08 11:35AM EST,225.0,162.05,169.31,169.83,0.0,-,6,32,36.77%,C,211015
7,SPY211015C00230000,2021-03-08 11:38AM EST,230.0,156.98,164.41,164.94,0.0,-,9,36,36.28%,C,211015
8,SPY211015C00235000,2021-03-08 11:38AM EST,235.0,152.32,159.53,160.07,0.0,-,-,6,35.84%,C,211015
9,SPY211015C00240000,2021-03-08 11:39AM EST,240.0,147.4,154.67,155.21,0.0,-,-,9,35.38%,C,211015
10,SPY211015C00245000,2021-03-08 11:39AM EST,245.0,142.58,149.83,150.38,0.0,-,-,12,34.97%,C,211015
11,SPY211015C00250000,2021-03-08 11:33AM EST,250.0,137.9,145.01,145.56,0.0,-,-,3,34.53%,C,211015
12,SPY211015C00255000,2021-03-08 11:35AM EST,255.0,133.41,140.21,140.76,0.0,-,-,3,34.09%,C,211015
13,SPY211015C00260000,2021-03-03 4:04PM EST,260.0,124.45,135.43,135.98,0.0,-,-,2,33.65%,C,211015
14,SPY211015C00265000,2021-03-08 11:34AM EST,265.0,123.93,130.67,131.22,0.0,-,-,6,33.19%,C,211015
15,SPY211015C00270000,2021-03-08 11:34AM EST,270.0,119.32,125.93,126.48,0.0,-,3,3,32.72%,C,211015
16,SPY211015C00275000,2021-03-03 4:04PM EST,275.0,110.43,121.21,121.77,0.0,-,-,2,32.26%,C,211015
17,SPY211015C00300000,2021-03-10 10:53AM EST,300.0,97.93,98.05,98.61,0.0,-,50,60,29.80%,C,211015
18,SPY211015C00320000,2021-03-03 11:24AM EST,320.0,74.57,80.18,80.75,0.0,-,-,1,27.80%,C,211015
19,SPY211015C00325000,2021-03-05 12:24PM EST,325.0,63.65,75.84,76.4,0.0,-,5,5,27.29%,C,211015
20,SPY211015C00330000,2021-03-08 9:57AM EST,330.0,64.36,71.54,72.1,0.0,-,1,35,26.78%,C,211015
21,SPY211015C00345000,2021-03-03 12:01PM EST,345.0,53.5,58.98,59.49,0.0,-,-,1,25.12%,C,211015
22,SPY211015C00350000,2021-03-04 9:50AM EST,350.0,45.19,54.92,55.41,0.0,-,-,0,24.56%,C,211015
23,SPY211015C00355000,2021-03-03 2:29PM EST,355.0,52.03,50.94,51.4,0.0,-,1,6,23.98%,C,211015
24,SPY211015C00360000,2021-03-05 2:14PM EST,360.0,44.04,47.02,47.47,0.0,-,1,173,23.40%,C,211015
25,SPY211015C00365000,2021-03-08 11:10AM EST,365.0,38.37,43.2,43.62,0.0,-,-,5,22.82%,C,211015
26,SPY211015C00370000,2021-03-08 2:55PM EST,370.0,33.75,39.46,39.88,0.0,-,1,408,22.24%,C,211015
27,SPY211015C00375000,2021-03-12 10:11AM EST,375.0,35.65,35.84,36.23,-0.92,-2.52%,2,15,21.64%,C,211015
28,SPY211015C00380000,2021-03-11 12:44PM EST,380.0,33.34,32.33,32.67,0.0,-,3,103,21.02%,C,211015
29,SPY211015C00385000,2021-03-12 10:17AM EST,385.0,28.13,28.94,29.28,-1.72,-5.76%,3,499,20.45%,C,211015
30,SPY211015C00390000,2021-03-12 1:51PM EST,390.0,25.33,25.7,26.04,-1.14,-4.31%,25,398,19.88%,C,211015
31,SPY211015C00395000,2021-03-11 3:43PM EST,395.0,22.68,22.61,22.98,0.0,-,64,160,19.33%,C,211015
32,SPY211015C00400000,2021-03-12 11:56AM EST,400.0,19.32,19.72,20.09,-1.21,-5.89%,1,367,18.79%,C,211015
33,SPY211015C00405000,2021-03-12 11:56AM EST,405.0,16.69,17.05,17.42,-0.41,-2.40%,1,17,18.29%,C,211015
34,SPY211015C00410000,2021-03-10 12:19PM EST,410.0,14.93,14.62,14.98,0.0,-,11,118,17.83%,C,211015
35,SPY211015C00415000,2021-03-11 11:44AM EST,415.0,12.76,12.45,12.79,0.0,-,3,12,17.42%,C,211015
36,SPY211015C00420000,2021-03-12 4:00PM EST,420.0,10.76,10.52,10.84,1.78,+19.82%,22,8,17.06%,C,211015
37,SPY211015C00425000,2021-03-12 12:18PM EST,425.0,8.71,8.84,9.14,-0.59,-6.34%,11,28,16.76%,C,211015
38,SPY211015C00430000,2021-03-12 1:06PM EST,430.0,7.2,7.39,7.67,-0.66,-8.40%,1,4,16.51%,C,211015
39,SPY211015C00435000,2021-03-09 10:28AM EST,435.0,6.01,6.16,6.39,-0.36,-5.65%,2,19,16.29%,C,211015
40,SPY211015C00440000,2021-03-11 10:58AM EST,440.0,5.2,5.11,5.33,0.0,-,4,65,16.13%,C,211015
41,SPY211015C00445000,2021-03-08 10:47AM EST,445.0,3.34,4.23,4.43,0.0,-,2,5,16.01%,C,211015
42,SPY211015C00450000,2021-03-12 4:03PM EST,450.0,3.6,3.5,3.6,-0.2,-5.26%,12,27,15.81%,C,211015
43,SPY211015C00455000,2021-03-09 12:39PM EST,455.0,3.25,2.88,3.06,0.0,-,3,8,15.87%,C,211015
44,SPY211015C00460000,2021-03-11 11:45AM EST,460.0,2.71,2.37,2.54,0.0,-,2,10,15.84%,C,211015
45,SPY211015C00465000,2021-03-11 2:54PM EST,465.0,2.1,1.94,2.11,0.0,-,2,67,15.83%,C,211015
46,SPY211015C00470000,2021-03-09 9:51AM EST,470.0,1.37,1.59,1.74,0.0,-,40,21,15.82%,C,211015
47,SPY211015C00475000,2021-03-05 3:55PM EST,475.0,0.9,1.29,1.44,0.0,-,3,1,15.82%,C,211015
48,SPY211015C00480000,2021-03-09 10:25AM EST,480.0,0.88,1.05,1.19,0.0,-,1,26,15.84%,C,211015
49,SPY211015C00485000,2021-03-04 3:35PM EST,485.0,0.49,0.85,0.99,0.0,-,-,0,15.88%,C,211015
50,SPY211015C00490000,2021-03-04 10:20AM EST,490.0,0.58,0.69,0.82,0.0,-,-,3,15.92%,C,211015
51,SPY211015C00500000,2021-03-12 3:48PM EST,500.0,0.54,0.46,0.58,-0.03,-5.26%,43,62,16.10%,C,211015
52,SPY211015C00515000,2021-03-05 3:31PM EST,515.0,0.16,0.25,0.37,0.0,-,4,0,16.52%,C,211015
53,SPY211015C00525000,2021-03-05 3:04PM EST,525.0,0.19,0.18,0.29,0.08,+72.73%,2,1,16.92%,C,211015
54,SPY211015C00540000,2021-03-12 10:13AM EST,540.0,0.19,0.12,0.23,0.05,+35.71%,1,2,17.75%,C,211015
55,SPY211015C00550000,2021-03-05 12:59PM EST,550.0,0.14,0.09,0.2,0.0,-,1,1,18.31%,C,211015
56,SPY211015C00555000,2021-03-04 1:09PM EST,555.0,0.01,0.08,0.2,0.0,-,-,1,18.73%,C,211015
57,SPY211015C00560000,2021-03-04 1:09PM EST,560.0,0.01,0.08,0.19,0.0,-,-,1,19.02%,C,211015
58,SPY211015C00565000,2021-03-05 3:34PM EST,565.0,0.03,0.07,0.18,0.0,-,4,3,19.31%,C,211015
59,SPY211015C00570000,2021-03-12 2:12PM EST,570.0,0.09,0.06,0.17,-0.01,-10.00%,2,11,19.58%,C,211015
60,SPY211015C00575000,2021-03-11 12:52PM EST,575.0,0.14,0.06,0.17,0.0,-,12,13,19.97%,C,211015
0,SPY211015P00190000,2021-03-12 1:31PM EST,190.0,1.25,1.11,1.23,0.0,-,1,32,50.42%,P,211015
1,SPY211015P00195000,2021-03-03 4:00PM EST,195.0,1.71,1.2,1.33,0.0,-,-,4,49.48%,P,211015
2,SPY211015P00200000,2021-03-09 9:46AM EST,200.0,1.4,1.3,1.43,0.0,-,3,20,48.51%,P,211015
3,SPY211015P00220000,2021-03-02 10:16AM EST,220.0,1.87,1.79,1.92,-0.38,-16.89%,1,20,44.91%,P,211015
4,SPY211015P00225000,2021-03-05 2:54PM EST,225.0,2.63,1.93,2.07,0.0,-,1,0,44.07%,P,211015
5,SPY211015P00235000,2021-03-08 10:10AM EST,235.0,2.84,2.27,2.41,0.0,-,-,1,42.47%,P,211015
6,SPY211015P00240000,2021-03-04 2:00PM EST,240.0,4.22,2.46,2.6,0.0,-,-,2,41.69%,P,211015
7,SPY211015P00245000,2021-03-04 2:15PM EST,245.0,4.48,2.66,2.8,0.0,-,-,1,40.90%,P,211015
8,SPY211015P00250000,2021-03-12 3:35PM EST,250.0,3.02,2.88,3.02,0.02,+0.67%,2,166,40.14%,P,211015
9,SPY211015P00255000,2021-03-09 1:17PM EST,255.0,3.56,3.11,3.26,0.0,-,53,55,39.41%,P,211015
10,SPY211015P00270000,2021-03-10 3:17PM EST,270.0,4.25,3.92,4.08,-0.1,-2.30%,2,6,37.23%,P,211015
11,SPY211015P00275000,2021-03-12 3:42PM EST,275.0,4.37,4.24,4.39,0.03,+0.69%,1,18,36.51%,P,211015
12,SPY211015P00280000,2021-03-08 10:25AM EST,280.0,5.5,4.57,4.73,0.0,-,400,418,35.81%,P,211015
13,SPY211015P00285000,2021-03-04 9:55AM EST,285.0,6.99,4.94,5.1,0.0,-,-,10,35.13%,P,211015
14,SPY211015P00290000,2021-03-09 3:21PM EST,290.0,5.95,5.34,5.5,0.0,-,2,26,34.46%,P,211015
15,SPY211015P00295000,2021-03-10 3:57PM EST,295.0,6.5,5.77,5.94,0.0,-,5,26,33.82%,P,211015
16,SPY211015P00300000,2021-03-12 2:11PM EST,300.0,6.5,6.23,6.41,0.0,-,5,117,33.17%,P,211015
17,SPY211015P00305000,2021-03-09 12:56PM EST,305.0,7.49,6.73,6.92,0.0,-,10,10,32.54%,P,211015
18,SPY211015P00310000,2021-03-08 2:45PM EST,310.0,9.12,7.28,7.47,0.0,-,-,2,31.91%,P,211015
19,SPY211015P00315000,2021-03-11 2:15PM EST,315.0,8.47,7.87,8.06,0.33,+4.05%,2,14,31.28%,P,211015
20,SPY211015P00320000,2021-03-12 11:52AM EST,320.0,9.11,8.5,8.71,0.18,+2.02%,61,11,30.68%,P,211015
21,SPY211015P00325000,2021-03-12 3:01PM EST,325.0,9.52,9.19,9.39,0.17,+1.82%,1,141,30.06%,P,211015
22,SPY211015P00330000,2021-03-11 3:35PM EST,330.0,10.22,9.92,10.13,0.0,-,4,159,29.45%,P,211015
23,SPY211015P00335000,2021-03-09 3:30PM EST,335.0,11.99,10.71,10.92,0.0,-,2,8,28.84%,P,211015
24,SPY211015P00340000,2021-03-12 4:09PM EST,340.0,11.68,11.55,11.76,-0.15,-1.27%,2,79,28.22%,P,211015
25,SPY211015P00345000,2021-03-10 11:42AM EST,345.0,13.71,12.45,12.67,0.0,-,4,7,27.61%,P,211015
26,SPY211015P00350000,2021-03-12 10:28AM EST,350.0,14.55,13.42,13.64,0.55,+3.93%,45,46,26.99%,P,211015
27,SPY211015P00355000,2021-03-05 9:58AM EST,355.0,15.26,14.46,14.68,-6.04,-28.36%,2,6,26.37%,P,211015
28,SPY211015P00360000,2021-03-11 3:08PM EST,360.0,16.53,15.55,15.8,0.65,+4.09%,4,318,25.75%,P,211015
29,SPY211015P00365000,2021-03-11 3:57PM EST,365.0,17.21,16.74,17.0,0.0,-,1,8,25.12%,P,211015
30,SPY211015P00370000,2021-03-10 2:26PM EST,370.0,18.49,18.03,18.3,-1.2,-6.09%,7,695,24.51%,P,211015
31,SPY211015P00375000,2021-03-12 3:35PM EST,375.0,19.72,19.43,19.72,-0.01,-0.05%,1,125,23.92%,P,211015
32,SPY211015P00380000,2021-03-10 12:46PM EST,380.0,22.31,20.94,21.22,1.32,+6.29%,5,233,23.30%,P,211015
33,SPY211015P00385000,2021-03-11 12:43PM EST,385.0,22.66,22.57,22.88,0.0,-,7,233,22.72%,P,211015
34,SPY211015P00390000,2021-03-12 2:35PM EST,390.0,24.91,24.35,24.68,-0.05,-0.20%,10,477,22.15%,P,211015
35,SPY211015P00395000,2021-03-11 2:49PM EST,395.0,26.45,26.27,26.66,0.0,-,7,22,21.61%,P,211015
36,SPY211015P00400000,2021-03-12 9:33AM EST,400.0,28.73,28.39,28.83,-0.27,-0.93%,6,15,21.12%,P,211015
37,SPY211015P00410000,2021-03-09 12:08PM EST,410.0,36.5,33.31,33.81,0.0,-,1,1,20.28%,P,211015
38,SPY211015P00425000,2021-03-05 1:51PM EST,425.0,52.57,42.53,43.09,0.0,-,1,1,19.56%,P,211015
39,SPY211015P00435000,2021-03-02 10:00AM EST,435.0,54.15,49.82,50.42,0.0,-,1,0,19.46%,P,211015
0,SPY211217C00025000,2021-03-09 10:42AM EST,25.0,363.35,368.29,370.01,0.0,-,5,9,115.63%,C,211217
1,SPY211217C00035000,2020-07-09 3:53PM EST,35.0,303.0,0.0,0.0,0.0,-,-,20,0.00%,C,211217
2,SPY211217C00040000,2021-01-21 2:55PM EST,40.0,344.75,348.38,350.76,0.0,-,1,2,0.00%,C,211217
3,SPY211217C00050000,2021-03-09 3:53PM EST,50.0,337.0,343.29,345.0,0.0,-,1,1,84.96%,C,211217
4,SPY211217C00080000,2020-07-09 3:54PM EST,80.0,216.02,0.0,0.0,0.0,-,-,0,0.00%,C,211217
5,SPY211217C00085000,2020-07-09 3:54PM EST,85.0,236.05,0.0,0.0,0.0,-,1,1,0.00%,C,211217
6,SPY211217C00095000,2021-03-04 12:35PM EST,95.0,284.2,298.31,300.03,0.0,-,1,0,60.06%,C,211217
7,SPY211217C00100000,2021-01-07 9:47AM EST,100.0,276.85,286.89,289.18,0.0,-,-,2,0.00%,C,211217
8,SPY211217C00105000,2020-07-09 3:52PM EST,105.0,175.01,0.0,0.0,0.0,-,-,1,0.00%,C,211217
9,SPY211217C00115000,2020-07-09 3:52PM EST,115.0,108.5,0.0,0.0,0.0,-,-,1,0.00%,C,211217
10,SPY211217C00120000,2021-03-03 3:44PM EST,120.0,263.0,273.31,275.03,0.0,-,1,3,50.39%,C,211217
11,SPY211217C00125000,2020-07-09 3:52PM EST,125.0,171.04,0.0,0.0,0.0,-,-,0,0.00%,C,211217
12,SPY211217C00130000,2020-07-09 3:52PM EST,130.0,190.45,0.0,0.0,0.0,-,3,0,0.00%,C,211217
13,SPY211217C00135000,2021-02-08 2:51PM EST,135.0,254.5,254.51,256.23,0.0,-,-,1,0.00%,C,211217
14,SPY211217C00140000,2021-02-04 3:54PM EST,140.0,245.4,242.53,244.81,0.0,-,1,2,0.00%,C,211217
15,SPY211217C00145000,2020-07-09 3:52PM EST,145.0,175.63,0.0,0.0,0.0,-,50,0,0.00%,C,211217
16,SPY211217C00150000,2021-02-25 3:45PM EST,150.0,233.0,243.32,245.04,0.0,-,1,11,55.09%,C,211217
17,SPY211217C00155000,2020-12-17 1:55PM EST,155.0,217.02,218.8,221.0,0.0,-,15,0,0.00%,C,211217
18,SPY211217C00160000,2021-02-23 9:43AM EST,160.0,222.56,233.33,235.05,0.0,-,1,13,51.76%,C,211217
19,SPY211217C00165000,2021-02-23 9:39AM EST,165.0,218.37,228.33,230.01,0.0,-,1,3,49.81%,C,211217
20,SPY211217C00170000,2021-03-11 11:12AM EST,170.0,224.35,223.33,225.04,0.0,-,1,110,48.49%,C,211217
21,SPY211217C00175000,2020-11-24 12:17PM EST,175.0,187.7,193.85,195.17,0.0,-,7,1,0.00%,C,211217
22,SPY211217C00180000,2020-12-18 1:37PM EST,180.0,189.25,194.21,196.29,0.0,-,15,22,0.00%,C,211217
23,SPY211217C00185000,2021-01-08 10:23AM EST,185.0,194.83,202.33,204.42,0.0,-,9,17,0.00%,C,211217
24,SPY211217C00190000,2021-01-05 11:37AM EST,190.0,181.0,196.09,197.82,0.0,-,1,9,0.00%,C,211217
25,SPY211217C00195000,2020-07-09 3:52PM EST,195.0,126.87,0.0,0.0,0.0,-,1,33,0.00%,C,211217
26,SPY211217C00200000,2021-03-09 3:48PM EST,200.0,187.9,193.41,195.12,0.0,-,1,35,40.44%,C,211217
27,SPY211217C00205000,2021-03-03 10:00AM EST,205.0,179.48,188.47,190.17,0.0,-,5,19,39.43%,C,211217
28,SPY211217C00210000,2021-03-12 11:15AM EST,210.0,181.3,183.54,185.23,-2.8,-1.52%,1,49,38.49%,C,211217
29,SPY211217C00215000,2021-01-27 10:55AM EST,215.0,166.28,167.0,169.62,0.0,-,2,42,0.00%,C,211217
30,SPY211217C00220000,2021-01-05 9:34AM EST,220.0,151.0,166.78,168.45,0.0,-,1,172,0.00%,C,211217
31,SPY211217C00225000,2020-11-16 12:24PM EST,225.0,136.95,141.81,143.14,0.0,-,14,256,0.00%,C,211217
32,SPY211217C00230000,2021-03-12 1:01PM EST,230.0,163.27,164.01,165.65,4.92,+3.11%,20,851,35.52%,C,211217
33,SPY211217C00235000,2021-03-08 11:26AM EST,235.0,153.45,159.18,160.8,0.0,-,1,585,34.90%,C,211217
34,SPY211217C00240000,2021-02-05 11:26AM EST,240.0,149.1,144.32,146.7,0.0,-,2,1594,0.00%,C,211217
35,SPY211217C00245000,2021-02-01 3:55PM EST,245.0,135.69,132.89,134.98,0.0,-,1,748,0.00%,C,211217
36,SPY211217C00250000,2021-03-04 1:43PM EST,250.0,127.91,144.84,146.39,0.0,-,8,2790,33.28%,C,211217
37,SPY211217C00255000,2021-01-29 10:40AM EST,255.0,125.46,127.09,129.98,0.0,-,1,1876,0.00%,C,211217
38,SPY211217C00260000,2021-03-11 11:06AM EST,260.0,136.25,135.38,136.9,0.0,-,1,1556,32.30%,C,211217
39,SPY211217C00265000,2021-03-11 12:57PM EST,265.0,131.75,130.67,132.19,0.0,-,5,457,31.82%,C,211217
40,SPY211217C00270000,2021-03-05 12:18PM EST,270.0,111.05,126.01,127.51,0.0,-,30,3372,31.35%,C,211217
41,SPY211217C00275000,2021-03-05 3:23PM EST,275.0,112.3,121.39,122.86,0.0,-,5,4252,30.89%,C,211217
42,SPY211217C00276000,2020-12-04 10:31AM EST,276.0,98.13,103.56,104.93,0.0,-,1,603,0.00%,C,211217
43,SPY211217C00277000,2020-08-26 11:42AM EST,277.0,81.0,66.74,67.97,0.0,-,4,714,0.00%,C,211217
44,SPY211217C00278000,2021-03-08 3:50PM EST,278.0,109.99,118.63,120.09,0.0,-,5,427,30.63%,C,211217
45,SPY211217C00279000,2021-02-11 12:52PM EST,279.0,115.08,117.7,119.17,0.0,-,1,787,30.54%,C,211217
46,SPY211217C00280000,2021-02-26 2:52PM EST,280.0,113.3,116.78,118.24,0.0,-,2,4877,30.43%,C,211217
47,SPY211217C00281000,2021-03-10 3:52PM EST,281.0,113.07,115.87,117.33,0.0,-,6,331,30.36%,C,211217
48,SPY211217C00282000,2021-02-24 11:25AM EST,282.0,112.84,114.96,116.41,0.0,-,6,238,30.26%,C,211217
49,SPY211217C00283000,2021-03-08 3:50PM EST,283.0,104.78,114.06,115.49,0.0,-,2,232,30.17%,C,211217
50,SPY211217C00284000,2021-03-10 2:52PM EST,284.0,111.29,113.15,114.57,0.0,-,5,92,30.07%,C,211217
51,SPY211217C00285000,2021-03-11 1:05PM EST,285.0,113.55,112.25,113.66,0.0,-,1,642,29.99%,C,211217
52,SPY211217C00286000,2021-02-11 2:34PM EST,286.0,109.6,111.34,112.75,0.0,-,1,1007,29.90%,C,211217
53,SPY211217C00287000,2021-01-25 1:35PM EST,287.0,103.2,109.81,111.4,0.0,-,6,312,29.01%,C,211217
54,SPY211217C00288000,2021-03-10 3:52PM EST,288.0,106.78,109.54,110.93,0.0,-,5,349,29.73%,C,211217
55,SPY211217C00289000,2021-01-28 11:36AM EST,289.0,99.52,96.93,99.6,0.0,-,5,249,0.00%,C,211217
56,SPY211217C00290000,2021-03-10 2:52PM EST,290.0,105.87,107.74,109.11,0.0,-,5,3116,29.54%,C,211217
57,SPY211217C00291000,2021-03-04 3:01PM EST,291.0,92.35,106.85,108.21,0.0,-,22,477,29.46%,C,211217
58,SPY211217C00292000,2021-02-04 9:35AM EST,292.0,98.06,96.65,98.93,0.0,-,1,1133,0.00%,C,211217
59,SPY211217C00293000,2021-02-24 11:34AM EST,293.0,102.78,105.06,106.4,0.0,-,6,481,29.28%,C,211217
60,SPY211217C00294000,2021-02-23 3:55PM EST,294.0,100.26,104.17,105.5,0.0,-,1,260,29.19%,C,211217
61,SPY211217C00295000,2021-02-24 10:43AM EST,295.0,99.52,103.28,104.6,0.0,-,2,995,29.10%,C,211217
62,SPY211217C00296000,2021-03-02 3:19PM EST,296.0,98.64,102.39,103.7,0.0,-,5,1586,29.01%,C,211217
63,SPY211217C00297000,2021-03-02 3:19PM EST,297.0,97.77,101.51,102.81,0.0,-,20,191,28.93%,C,211217
64,SPY211217C00298000,2020-12-28 12:30PM EST,298.0,83.3,92.42,93.56,0.0,-,4,514,0.00%,C,211217
65,SPY211217C00299000,2021-03-02 3:50PM EST,299.0,95.44,99.74,101.02,0.0,-,2,438,28.75%,C,211217
66,SPY211217C00300000,2021-03-05 2:19PM EST,300.0,88.0,98.86,100.13,0.0,-,68,5290,28.66%,C,211217
67,SPY211217C00301000,2021-03-08 1:57PM EST,301.0,90.45,97.98,99.24,0.0,-,2,295,28.57%,C,211217
68,SPY211217C00302000,2021-01-15 2:55PM EST,302.0,84.37,97.78,99.42,0.0,-,8,135,30.01%,C,211217
69,SPY211217C00303000,2021-03-09 2:25PM EST,303.0,92.58,96.22,97.47,0.0,-,6,145,28.40%,C,211217
70,SPY211217C00304000,2021-03-04 3:01PM EST,304.0,82.51,95.35,96.58,0.0,-,2,524,28.30%,C,211217
71,SPY211217C00305000,2021-03-09 12:10PM EST,305.0,91.0,94.48,95.7,0.0,-,1,7413,28.22%,C,211217
72,SPY211217C00306000,2021-03-02 3:19PM EST,306.0,89.99,93.61,94.82,0.0,-,1,712,28.13%,C,211217
73,SPY211217C00307000,2021-03-02 3:19PM EST,307.0,89.14,92.74,93.94,0.0,-,5,1046,28.04%,C,211217
74,SPY211217C00308000,2021-03-11 11:02AM EST,308.0,92.22,91.87,93.07,0.0,-,20,380,27.96%,C,211217
75,SPY211217C00309000,2021-03-12 3:09PM EST,309.0,90.84,91.01,92.19,1.55,+1.74%,5,6321,27.86%,C,211217
76,SPY211217C00310000,2021-03-11 12:34PM EST,310.0,91.62,90.14,91.32,0.0,-,96,4490,27.78%,C,211217
77,SPY211217C00311000,2021-03-11 10:53AM EST,311.0,89.8,89.28,90.45,0.0,-,2,207,27.69%,C,211217
78,SPY211217C00312000,2021-02-25 3:54PM EST,312.0,82.05,88.42,89.58,0.0,-,9,236,27.60%,C,211217
79,SPY211217C00313000,2021-01-20 11:55AM EST,313.0,80.19,85.6,86.95,0.0,-,3,401,25.13%,C,211217
80,SPY211217C00314000,2021-01-20 10:28AM EST,314.0,78.87,86.9,88.22,0.0,-,1,1231,27.90%,C,211217
81,SPY211217C00315000,2021-03-03 11:47AM EST,315.0,83.14,85.85,86.98,0.0,-,20,3323,27.33%,C,211217
82,SPY211217C00316000,2021-03-11 10:59AM EST,316.0,85.64,85.0,86.12,0.0,-,3,446,27.25%,C,211217
83,SPY211217C00317000,2020-12-17 1:32PM EST,317.0,67.02,69.96,70.96,0.0,-,1,1271,0.00%,C,211217
84,SPY211217C00318000,2021-02-26 11:03AM EST,318.0,76.58,83.31,84.4,0.0,-,2,40,27.07%,C,211217
85,SPY211217C00319000,2021-02-09 11:10AM EST,319.0,81.46,82.88,84.01,0.0,-,1,41,27.54%,C,211217
86,SPY211217C00320000,2021-03-12 11:56AM EST,320.0,81.0,81.62,82.69,-1.63,-1.97%,23,1307,26.89%,C,211217
87,SPY211217C00321000,2021-02-10 3:04PM EST,321.0,80.81,80.78,81.84,0.0,-,6,247,26.80%,C,211217
