,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Maturity,Type,Mid
39,SPY220121C00315000,2021-03-08 1:46PM EDT,315.0,87.67,86.51,87.72,0.0,-,3,324,26.74%,2022-01-21,C,87.11500000000001
40,SPY220121C00320000,2021-03-12 11:52AM EDT,320.0,81.25,82.32,83.48,0.79,+0.98%,4,2759,26.33%,2022-01-21,C,82.9
41,SPY220121C00325000,2021-03-12 5:11PM EDT,325.0,78.6,78.19,79.3,-0.03,-0.04%,5,736,25.92%,2022-01-21,C,78.745
42,SPY220121C00330000,2021-03-12 3:17PM EDT,330.0,73.93,74.11,75.18,-0.65,-0.87%,2,6123,25.51%,2022-01-21,C,74.64500000000001
43,SPY220121C00332000,2021-03-01 12:31PM EDT,332.0,70.06,72.49,73.54,0.0,-,2,2,25.33%,2022-01-21,C,73.015
44,SPY220121C00333000,2021-02-16 1:12AM EDT,333.0,72.4,71.69,72.73,0.0,-,-,2,25.25%,2022-01-21,C,72.21000000000001
45,SPY220121C00335000,2021-03-10 1:34PM EDT,335.0,69.18,70.09,71.11,-1.82,-2.56%,1,2606,25.09%,2022-01-21,C,70.6
46,SPY220121C00336000,2021-02-08 1:06PM EDT,336.0,67.93,66.52,67.53,0.0,-,-,1,22.30%,2022-01-21,C,67.025
47,SPY220121C00339000,2021-02-02 10:32AM EDT,339.0,59.73,54.67,55.67,0.0,-,10,0,9.69%,2022-01-21,C,55.17
48,SPY220121C00340000,2021-03-12 12:53PM EDT,340.0,65.68,66.13,67.1,-1.02,-1.53%,1,5832,24.66%,2022-01-21,C,66.615
49,SPY220121C00341000,2021-03-05 11:19AM EDT,341.0,65.5,65.33,66.31,0.0,-,1,2,24.58%,2022-01-21,C,65.82
50,SPY220121C00342000,2021-02-26 2:41PM EDT,342.0,59.05,64.55,65.51,0.0,-,1,2,24.49%,2022-01-21,C,65.03
51,SPY220121C00343000,2021-02-04 4:30PM EDT,343.0,59.56,56.02,57.8,0.0,-,-,1,17.79%,2022-01-21,C,56.91
52,SPY220121C00344000,2021-02-22 2:16PM EDT,344.0,62.17,62.99,63.94,0.0,-,1,4,24.32%,2022-01-21,C,63.465
53,SPY220121C00345000,2021-03-09 4:44PM EDT,345.0,58.3,62.21,63.15,0.0,-,1,3684,24.23%,2022-01-21,C,62.68
54,SPY220121C00346000,2021-02-22 3:02PM EDT,346.0,61.13,61.44,62.37,0.0,-,1,32,24.14%,2022-01-21,C,61.905
55,SPY220121C00347000,2021-02-24 12:37PM EDT,347.0,60.2,60.67,61.59,0.0,-,-,1,24.05%,2022-01-21,C,61.13
56,SPY220121C00348000,2021-02-04 5:14PM EDT,348.0,56.73,52.29,54.07,0.0,-,-,11,17.87%,2022-01-21,C,53.18
57,SPY220121C00349000,2021-02-19 12:52PM EDT,349.0,60.85,59.13,60.04,0.0,-,2,3,23.88%,2022-01-21,C,59.585
58,SPY220121C00350000,2021-03-12 4:42PM EDT,350.0,58.77,58.37,59.27,-0.78,-1.31%,6,5080,23.79%,2022-01-21,C,58.82
59,SPY220121C00351000,2021-03-04 4:41PM EDT,351.0,46.98,57.61,58.5,0.0,-,1,1,23.70%,2022-01-21,C,58.055
60,SPY220121C00352000,2021-02-17 12:14PM EDT,352.0,57.62,56.85,57.74,0.0,-,-,0,23.62%,2022-01-21,C,57.295
61,SPY220121C00353000,2021-02-22 10:31AM EDT,353.0,54.17,56.09,56.97,0.0,-,1,3,23.52%,2022-01-21,C,56.53
62,SPY220121C00354000,2021-02-19 12:25PM EDT,354.0,57.0,55.34,56.21,0.0,-,1,23,23.43%,2022-01-21,C,55.775000000000006
63,SPY220121C00355000,2021-03-09 10:52AM EDT,355.0,52.21,54.59,55.46,0.0,-,1,4847,23.35%,2022-01-21,C,55.025000000000006
64,SPY220121C00356000,2021-03-11 12:16PM EDT,356.0,55.03,53.84,54.7,0.0,-,1,15,23.25%,2022-01-21,C,54.27
65,SPY220121C00357000,2021-03-08 12:12PM EDT,357.0,48.2,53.1,53.95,0.0,-,1,7,23.16%,2022-01-21,C,53.525000000000006
66,SPY220121C00358000,2021-01-27 5:07PM EDT,358.0,44.07,44.63,45.74,0.0,-,1,1,16.89%,2022-01-21,C,45.185
67,SPY220121C00359000,2021-03-08 12:58PM EDT,359.0,46.36,51.62,52.45,0.0,-,12,1,22.98%,2022-01-21,C,52.035
68,SPY220121C00360000,2021-03-12 1:48PM EDT,360.0,50.52,50.88,51.69,-1.65,-3.16%,124,7321,22.87%,2022-01-21,C,51.285
69,SPY220121C00361000,2021-02-05 11:46AM EDT,361.0,48.45,42.91,44.71,0.0,-,1,1,17.77%,2022-01-21,C,43.81
70,SPY220121C00362000,2021-03-05 12:38PM EDT,362.0,48.95,49.42,50.19,10.95,+28.82%,1,10,22.67%,2022-01-21,C,49.805
71,SPY220121C00363000,2021-03-11 11:54AM EDT,363.0,49.79,48.69,49.44,0.0,-,2,5,22.56%,2022-01-21,C,49.065
72,SPY220121C00364000,2021-02-16 3:47PM EDT,364.0,50.92,48.14,48.73,0.0,-,16,23,22.49%,2022-01-21,C,48.435
73,SPY220121C00365000,2021-03-10 3:28PM EDT,365.0,48.9,47.41,48.02,0.0,-,1,10392,22.41%,2022-01-21,C,47.715
74,SPY220121C00366000,2021-03-11 12:16PM EDT,366.0,47.66,46.72,47.28,0.0,-,1,24,22.30%,2022-01-21,C,47.0
75,SPY220121C00367000,2021-03-01 12:41PM EDT,367.0,44.05,46.0,46.56,0.0,-,2,3,22.21%,2022-01-21,C,46.28
76,SPY220121C00368000,2021-03-01 10:47AM EDT,368.0,41.69,45.29,45.84,0.0,-,1,1,22.11%,2022-01-21,C,45.565
77,SPY220121C00369000,2021-03-10 4:53PM EDT,369.0,42.17,44.59,45.16,0.0,-,2,44,22.04%,2022-01-21,C,44.875
78,SPY220121C00370000,2021-03-12 1:25PM EDT,370.0,44.05,43.88,44.45,-0.19,-0.43%,94,7140,21.95%,2022-01-21,C,44.165000000000006
79,SPY220121C00371000,2021-02-23 2:59PM EDT,371.0,39.6,43.15,43.74,0.0,-,32,41,21.85%,2022-01-21,C,43.445
80,SPY220121C00372000,2021-02-23 3:00PM EDT,372.0,39.24,42.46,43.04,0.0,-,4,28,21.76%,2022-01-21,C,42.75
81,SPY220121C00373000,2021-03-11 12:14PM EDT,373.0,42.66,41.76,42.34,0.0,-,1,298,21.67%,2022-01-21,C,42.05
82,SPY220121C00374000,2021-03-12 3:24PM EDT,374.0,40.6,41.1,41.64,-1.4,-3.33%,1,16,21.57%,2022-01-21,C,41.370000000000005
83,SPY220121C00375000,2021-03-12 12:20PM EDT,375.0,39.81,40.41,40.95,-1.8,-4.33%,10,9975,21.47%,2022-01-21,C,40.68
84,SPY220121C00376000,2021-03-12 11:33AM EDT,376.0,38.61,39.72,40.2,-1.99,-4.90%,1,147,21.33%,2022-01-21,C,39.96
85,SPY220121C00377000,2021-03-11 1:39PM EDT,377.0,39.0,39.01,39.53,-1.43,-3.54%,2,35,21.25%,2022-01-21,C,39.269999999999996
86,SPY220121C00378000,2021-03-11 12:18PM EDT,378.0,39.14,38.35,38.85,0.0,-,10,183,21.15%,2022-01-21,C,38.6
87,SPY220121C00379000,2021-03-09 1:32PM EDT,379.0,38.66,37.68,38.16,0.0,-,8,23,21.05%,2022-01-21,C,37.92
88,SPY220121C00380000,2021-03-12 5:03PM EDT,380.0,37.48,37.01,37.49,0.25,+0.67%,20,6240,20.95%,2022-01-21,C,37.25
89,SPY220121C00381000,2021-03-12 12:24PM EDT,381.0,35.5,36.35,36.82,3.3,+10.25%,1,15,20.85%,2022-01-21,C,36.585
90,SPY220121C00382000,2021-03-12 11:19AM EDT,382.0,35.05,35.67,36.17,-2.01,-5.42%,18,357,20.77%,2022-01-21,C,35.92
91,SPY220121C00383000,2021-03-12 12:54PM EDT,383.0,34.48,35.03,35.51,-1.52,-4.22%,9,72,20.67%,2022-01-21,C,35.269999999999996
92,SPY220121C00384000,2021-03-12 11:57AM EDT,384.0,33.52,34.38,34.85,1.93,+6.11%,2,575,20.57%,2022-01-21,C,34.615
93,SPY220121C00385000,2021-03-12 4:10PM EDT,385.0,33.34,33.73,34.2,-0.56,-1.65%,8,6011,20.48%,2022-01-21,C,33.965
94,SPY220121C00386000,2021-03-11 4:55PM EDT,386.0,32.97,33.09,33.55,0.0,-,27,115,20.38%,2022-01-21,C,33.32
95,SPY220121C00387000,2021-03-10 3:45PM EDT,387.0,31.58,32.46,32.95,1.13,+3.71%,10,151,20.31%,2022-01-21,C,32.705
96,SPY220121C00388000,2021-03-12 2:41PM EDT,388.0,31.5,31.79,32.27,0.0,-,13,245,20.18%,2022-01-21,C,32.03
97,SPY220121C00389000,2021-03-11 2:45PM EDT,389.0,31.7,31.17,31.64,0.0,-,10,135,20.09%,2022-01-21,C,31.405
98,SPY220121C00390000,2021-03-12 4:45PM EDT,390.0,30.74,30.55,31.01,-0.06,-0.19%,101,7494,19.99%,2022-01-21,C,30.78
99,SPY220121C00391000,2021-03-10 11:21AM EDT,391.0,30.75,29.93,30.39,0.0,-,5,117,19.89%,2022-01-21,C,30.16
100,SPY220121C00392000,2021-03-12 3:07PM EDT,392.0,28.8,29.31,29.81,-1.38,-4.57%,6,169,19.82%,2022-01-21,C,29.56
101,SPY220121C00393000,2021-03-12 2:43PM EDT,393.0,28.4,28.7,29.2,-0.22,-0.77%,13,247,19.73%,2022-01-21,C,28.95
102,SPY220121C00394000,2021-03-12 4:25PM EDT,394.0,28.08,28.09,28.55,-0.13,-0.46%,15,259,19.60%,2022-01-21,C,28.32
103,SPY220121C00395000,2021-03-12 3:58PM EDT,395.0,27.59,27.49,27.96,-0.23,-0.83%,39,3855,19.51%,2022-01-21,C,27.725
104,SPY220121C00396000,2021-03-11 3:27PM EDT,396.0,27.71,26.9,27.37,0.0,-,4,140,19.42%,2022-01-21,C,27.134999999999998
105,SPY220121C00397000,2021-03-11 3:27PM EDT,397.0,27.12,26.31,26.78,0.0,-,4,377,19.32%,2022-01-21,C,26.545
106,SPY220121C00398000,2021-03-09 1:45PM EDT,398.0,26.52,25.73,26.22,0.0,-,4,189,19.24%,2022-01-21,C,25.975
107,SPY220121C00399000,2021-03-11 3:27PM EDT,399.0,24.65,25.15,25.64,-1.29,-4.97%,5,199,19.15%,2022-01-21,C,25.395
108,SPY220121C00400000,2021-03-12 5:14PM EDT,400.0,24.74,24.6,25.04,0.25,+1.02%,119,16105,19.03%,2022-01-21,C,24.82
109,SPY220121C00401000,2021-03-11 3:27PM EDT,401.0,24.8,24.02,24.47,0.0,-,4,61,18.94%,2022-01-21,C,24.244999999999997
110,SPY220121C00402000,2021-03-11 3:27PM EDT,402.0,24.21,23.47,23.93,0.0,-,4,163,18.86%,2022-01-21,C,23.7
111,SPY220121C00403000,2021-03-11 3:24PM EDT,403.0,23.56,22.92,23.38,0.0,-,3,66,18.76%,2022-01-21,C,23.15
112,SPY220121C00404000,2021-02-23 11:15AM EDT,404.0,22.95,22.38,22.84,0.0,-,2,51,18.68%,2022-01-21,C,22.61
113,SPY220121C00405000,2021-03-12 2:46PM EDT,405.0,21.36,21.85,22.3,-1.05,-4.69%,18,3601,18.58%,2022-01-21,C,22.075000000000003
114,SPY220121C00406000,2021-03-11 3:27PM EDT,406.0,22.03,21.33,21.77,0.0,-,5,41,18.49%,2022-01-21,C,21.549999999999997
115,SPY220121C00407000,2021-03-11 3:18PM EDT,407.0,21.34,20.81,21.24,0.0,-,2,50,18.40%,2022-01-21,C,21.025
116,SPY220121C00408000,2021-03-11 3:21PM EDT,408.0,20.84,20.3,20.72,0.0,-,2,58,18.31%,2022-01-21,C,20.509999999999998
117,SPY220121C00409000,2021-03-10 4:04PM EDT,409.0,20.39,19.79,20.21,0.0,-,2,7,18.22%,2022-01-21,C,20.0
118,SPY220121C00410000,2021-03-11 3:38PM EDT,410.0,18.65,19.29,19.71,-1.11,-5.62%,8,5378,18.14%,2022-01-21,C,19.5
119,SPY220121C00411000,2021-03-11 3:25PM EDT,411.0,19.39,18.81,19.22,0.0,-,2,35,18.06%,2022-01-21,C,19.015
120,SPY220121C00412000,2021-03-11 3:26PM EDT,412.0,19.0,18.33,18.74,0.0,-,4,33,17.98%,2022-01-21,C,18.534999999999997
121,SPY220121C00413000,2021-03-11 3:31PM EDT,413.0,18.39,17.87,18.28,0.0,-,4,38,17.91%,2022-01-21,C,18.075000000000003
122,SPY220121C00414000,2021-03-11 3:26PM EDT,414.0,17.94,17.41,17.82,0.0,-,3,34,17.83%,2022-01-21,C,17.615000000000002
123,SPY220121C00415000,2021-03-12 3:53PM EDT,415.0,16.91,16.95,17.37,-0.59,-3.37%,16,6268,17.76%,2022-01-21,C,17.16
124,SPY220121C00416000,2021-03-11 3:26PM EDT,416.0,17.12,16.51,16.92,0.0,-,4,41,17.68%,2022-01-21,C,16.715000000000003
125,SPY220121C00417000,2021-03-11 3:18PM EDT,417.0,16.53,16.07,16.48,0.0,-,2,33,17.61%,2022-01-21,C,16.275
126,SPY220121C00418000,2021-03-11 3:21PM EDT,418.0,16.1,15.64,16.04,0.0,-,2,111,17.53%,2022-01-21,C,15.84
127,SPY220121C00419000,2021-03-11 3:26PM EDT,419.0,15.83,15.21,15.61,0.0,-,4,6,17.46%,2022-01-21,C,15.41
128,SPY220121C00420000,2021-03-11 4:14PM EDT,420.0,14.95,14.78,15.18,0.18,+1.22%,2,10486,17.38%,2022-01-21,C,14.98
129,SPY220121C00421000,2021-03-11 4:41PM EDT,421.0,14.5,14.38,14.77,0.0,-,6,43,17.31%,2022-01-21,C,14.575
130,SPY220121C00422000,2021-03-11 3:26PM EDT,422.0,14.58,13.97,14.37,0.0,-,4,33,17.24%,2022-01-21,C,14.17
131,SPY220121C00423000,2021-03-11 3:26PM EDT,423.0,14.17,13.58,13.98,0.0,-,4,81,17.18%,2022-01-21,C,13.780000000000001
132,SPY220121C00424000,2021-03-11 3:25PM EDT,424.0,13.67,13.21,13.6,0.0,-,2,33,17.12%,2022-01-21,C,13.405000000000001
133,SPY220121C00425000,2021-03-11 4:40PM EDT,425.0,12.9,12.83,13.22,0.0,-,79,19511,17.05%,2022-01-21,C,13.025
134,SPY220121C00426000,2021-03-11 3:28PM EDT,426.0,12.98,12.47,12.86,0.0,-,10,579,17.00%,2022-01-21,C,12.665
135,SPY220121C00430000,2021-03-12 4:25PM EDT,430.0,11.11,11.11,11.47,0.08,+0.73%,20,10172,16.77%,2022-01-21,C,11.29
136,SPY220121C00435000,2021-03-12 4:45PM EDT,435.0,9.87,9.6,9.93,0.27,+2.81%,3,7531,16.53%,2022-01-21,C,9.765
137,SPY220121C00440000,2021-03-12 1:58PM EDT,440.0,8.05,8.27,8.58,-0.52,-6.07%,3,10980,16.34%,2022-01-21,C,8.425
138,SPY220121C00445000,2021-03-11 3:28PM EDT,445.0,7.0,7.12,7.41,-0.38,-5.15%,3,5993,16.19%,2022-01-21,C,7.265000000000001
139,SPY220121C00450000,2021-03-12 5:01PM EDT,450.0,6.38,6.12,6.4,0.11,+1.75%,26,11762,16.07%,2022-01-21,C,6.26
140,SPY220121C00455000,2021-03-11 3:52PM EDT,455.0,5.3,5.25,5.52,0.0,-,13,17610,15.98%,2022-01-21,C,5.385
141,SPY220121C00460000,2021-03-11 3:28PM EDT,460.0,4.69,4.52,4.78,0.0,-,32,3383,15.94%,2022-01-21,C,4.65
142,SPY220121C00465000,2021-03-11 3:30PM EDT,465.0,4.1,3.89,4.13,0.0,-,25,4182,15.90%,2022-01-21,C,4.01
143,SPY220121C00470000,2021-03-11 3:30PM EDT,470.0,3.54,3.34,3.58,0.0,-,20,1760,15.89%,2022-01-21,C,3.46
144,SPY220121C00475000,2021-03-11 4:18PM EDT,475.0,3.0,2.88,3.1,0.0,-,19,1201,15.89%,2022-01-21,C,2.99
145,SPY220121C00480000,2021-03-12 4:10PM EDT,480.0,2.48,2.47,2.63,-0.05,-1.98%,268,5743,15.82%,2022-01-21,C,2.55
146,SPY220121C00485000,2021-03-12 10:39AM EDT,485.0,2.11,2.12,2.33,-0.14,-6.22%,1,2356,15.92%,2022-01-21,C,2.225
147,SPY220121C00490000,2021-03-12 4:04PM EDT,490.0,1.87,1.86,1.98,-0.05,-2.60%,202,705,15.88%,2022-01-21,C,1.92
148,SPY220121C00495000,2021-03-11 3:53PM EDT,495.0,1.67,1.59,1.71,0.0,-,16,302,15.90%,2022-01-21,C,1.65
149,SPY220121C00500000,2021-03-12 4:04PM EDT,500.0,1.38,1.37,1.49,-0.04,-2.82%,5,6085,15.96%,2022-01-21,C,1.4300000000000002
150,SPY220121C00505000,2021-03-12 4:07PM EDT,505.0,1.16,1.17,1.3,-0.07,-5.69%,1,560,16.02%,2022-01-21,C,1.2349999999999999
151,SPY220121C00510000,2021-03-11 2:57PM EDT,510.0,1.05,1.02,1.13,0.0,-,17,517,16.07%,2022-01-21,C,1.075
152,SPY220121C00515000,2021-03-12 3:35PM EDT,515.0,0.85,0.86,0.99,-0.07,-7.61%,10,188,16.14%,2022-01-21,C,0.925
153,SPY220121C00520000,2021-03-12 4:20PM EDT,520.0,0.77,0.74,0.87,0.01,+1.32%,2,1561,16.22%,2022-01-21,C,0.8049999999999999
154,SPY220121C00525000,2021-03-12 12:14PM EDT,525.0,0.64,0.64,0.67,-0.05,-7.25%,8,1408,15.96%,2022-01-21,C,0.655
155,SPY220121C00530000,2021-03-12 4:28PM EDT,530.0,0.6,0.55,0.61,0.0,-,1,2691,16.14%,2022-01-21,C,0.5800000000000001
156,SPY220121C00535000,2021-03-11 3:31PM EDT,535.0,0.52,0.47,0.6,0.0,-,7,871,16.51%,2022-01-21,C,0.5349999999999999
157,SPY220121C00540000,2021-03-11 10:58AM EDT,540.0,0.47,0.41,0.54,0.0,-,2,545,16.65%,2022-01-21,C,0.475
158,SPY220121C00545000,2021-03-11 3:51PM EDT,545.0,0.36,0.35,0.48,-0.03,-7.69%,5,431,16.75%,2022-01-21,C,0.415
159,SPY220121C00550000,2021-03-11 4:32PM EDT,550.0,0.33,0.33,0.43,0.0,-,32,549,16.86%,2022-01-21,C,0.38
160,SPY220121C00555000,2021-03-12 12:04PM EDT,555.0,0.33,0.26,0.39,0.02,+6.45%,9,815,17.01%,2022-01-21,C,0.325
161,SPY220121C00560000,2021-03-04 10:43AM EDT,560.0,0.26,0.23,0.35,0.0,-,1,217,17.13%,2022-01-21,C,0.29
162,SPY220121C00565000,2021-03-11 2:52PM EDT,565.0,0.25,0.2,0.32,0.0,-,18,475,17.27%,2022-01-21,C,0.26
163,SPY220121C00570000,2021-03-11 5:13PM EDT,570.0,0.23,0.19,0.27,0.0,-,3,322,17.24%,2022-01-21,C,0.23
164,SPY220121C00575000,2021-03-12 10:44AM EDT,575.0,0.19,0.17,0.25,0.0,-,2,336,17.42%,2022-01-21,C,0.21000000000000002
165,SPY220121C00580000,2021-03-12 10:43AM EDT,580.0,0.2,0.18,0.23,0.01,+5.26%,5,137,17.58%,2022-01-21,C,0.20500000000000002
166,SPY220121C00585000,2021-03-11 3:15PM EDT,585.0,0.17,0.13,0.2,0.0,-,8,285,17.60%,2022-01-21,C,0.165
167,SPY220121C00590000,2021-03-11 4:27PM EDT,590.0,0.15,0.15,0.16,-0.02,-11.76%,1,394,17.46%,2022-01-21,C,0.155
0,SPY220121P00115000,2021-03-12 4:19PM EDT,115.0,0.47,0.45,0.52,-0.03,-6.00%,111,27564,59.13%,2022-01-21,P,0.485
1,SPY220121P00120000,2021-03-08 1:07PM EDT,120.0,0.56,0.5,0.58,0.0,-,1,98,58.01%,2022-01-21,P,0.54
2,SPY220121P00125000,2021-03-12 11:04AM EDT,125.0,0.63,0.6,0.64,0.0,-,4,641,57.20%,2022-01-21,P,0.62
3,SPY220121P00130000,2021-03-08 1:53PM EDT,130.0,0.69,0.62,0.69,0.0,-,2,1111,55.79%,2022-01-21,P,0.655
4,SPY220121P00135000,2021-03-11 4:37PM EDT,135.0,0.71,0.71,0.75,-0.01,-1.39%,1,4324,54.86%,2022-01-21,P,0.73
5,SPY220121P00140000,2021-03-11 4:53PM EDT,140.0,0.81,0.74,0.82,0.0,-,3,1103,53.64%,2022-01-21,P,0.78
6,SPY220121P00145000,2021-03-05 2:06PM EDT,145.0,1.1,0.81,0.89,0.0,-,1,1026,52.64%,2022-01-21,P,0.8500000000000001
7,SPY220121P00150000,2021-03-12 1:30PM EDT,150.0,0.95,0.92,0.96,0.01,+1.06%,2,7316,51.77%,2022-01-21,P,0.94
8,SPY220121P00155000,2021-03-11 4:57PM EDT,155.0,1.0,1.0,1.04,0.0,-,8,4676,50.81%,2022-01-21,P,1.02
9,SPY220121P00160000,2021-03-11 4:21PM EDT,160.0,1.13,1.07,1.14,0.0,-,1,6418,50.11%,2022-01-21,P,1.105
10,SPY220121P00165000,2021-03-09 3:56PM EDT,165.0,1.25,1.13,1.23,0.0,-,1094,4352,49.16%,2022-01-21,P,1.18
11,SPY220121P00170000,2021-03-11 11:13AM EDT,170.0,1.3,1.22,1.33,0.0,-,14,9127,48.27%,2022-01-21,P,1.275
12,SPY220121P00175000,2021-03-10 11:21AM EDT,175.0,1.47,1.33,1.44,0.0,-,1,8082,47.41%,2022-01-21,P,1.385
13,SPY220121P00180000,2021-03-11 4:57PM EDT,180.0,1.54,1.44,1.55,0.0,-,9,4069,46.53%,2022-01-21,P,1.495
14,SPY220121P00185000,2021-03-09 2:07PM EDT,185.0,1.72,1.56,1.68,0.0,-,600,5868,45.74%,2022-01-21,P,1.62
15,SPY220121P00190000,2021-03-12 11:04AM EDT,190.0,1.78,1.69,1.81,0.01,+0.56%,5,3238,44.92%,2022-01-21,P,1.75
16,SPY220121P00195000,2021-03-09 2:07PM EDT,195.0,1.97,1.83,1.95,-0.04,-1.99%,5,1848,44.12%,2022-01-21,P,1.8900000000000001
17,SPY220121P00200000,2021-03-12 2:14PM EDT,200.0,2.15,2.01,2.1,0.07,+3.37%,65,15243,43.35%,2022-01-21,P,2.0549999999999997
18,SPY220121P00205000,2021-03-11 3:12PM EDT,205.0,2.23,2.15,2.27,0.0,-,47,2078,42.63%,2022-01-21,P,2.21
19,SPY220121P00210000,2021-03-11 3:11PM EDT,210.0,2.42,2.32,2.45,0.0,-,47,4051,41.91%,2022-01-21,P,2.385
20,SPY220121P00215000,2021-03-11 3:34PM EDT,215.0,2.59,2.51,2.64,0.0,-,45,1919,41.20%,2022-01-21,P,2.575
21,SPY220121P00220000,2021-03-11 4:17PM EDT,220.0,2.88,2.72,2.83,0.0,-,45,2520,40.46%,2022-01-21,P,2.7750000000000004
22,SPY220121P00225000,2021-03-11 3:07PM EDT,225.0,3.04,2.94,3.06,0.0,-,40,1774,39.82%,2022-01-21,P,3.0
23,SPY220121P00230000,2021-03-10 3:18PM EDT,230.0,3.27,3.17,3.29,0.0,-,37,4343,39.14%,2022-01-21,P,3.23
24,SPY220121P00235000,2021-03-11 3:02PM EDT,235.0,3.53,3.43,3.56,0.0,-,36,4526,38.54%,2022-01-21,P,3.495
25,SPY220121P00240000,2021-03-12 2:58PM EDT,240.0,3.85,3.7,3.82,-0.05,-1.28%,15,5428,37.87%,2022-01-21,P,3.76
26,SPY220121P00245000,2021-03-11 4:35PM EDT,245.0,4.22,3.92,4.2,0.0,-,11,4418,37.45%,2022-01-21,P,4.0600000000000005
27,SPY220121P00250000,2021-03-12 2:58PM EDT,250.0,4.46,4.35,4.51,0.06,+1.36%,17,11645,36.82%,2022-01-21,P,4.43
28,SPY220121P00255000,2021-03-11 1:58PM EDT,255.0,4.8,4.57,4.85,0.0,-,13,4466,36.23%,2022-01-21,P,4.71
29,SPY220121P00260000,2021-03-12 4:17PM EDT,260.0,5.21,4.94,5.22,-0.07,-1.33%,9,3637,35.65%,2022-01-21,P,5.08
30,SPY220121P00265000,2021-03-11 2:26PM EDT,265.0,5.56,5.33,5.61,-0.17,-2.97%,1,4681,35.07%,2022-01-21,P,5.470000000000001
31,SPY220121P00270000,2021-03-12 11:40AM EDT,270.0,6.24,5.75,6.03,0.36,+6.12%,4,5982,34.50%,2022-01-21,P,5.890000000000001
32,SPY220121P00275000,2021-03-12 4:57PM EDT,275.0,6.35,6.21,6.48,-0.05,-0.78%,10,14581,33.94%,2022-01-21,P,6.345000000000001
33,SPY220121P00280000,2021-03-12 10:30AM EDT,280.0,7.2,6.69,6.97,0.1,+1.41%,1,12090,33.41%,2022-01-21,P,6.83
34,SPY220121P00285000,2021-03-11 3:34PM EDT,285.0,7.72,7.21,7.49,0.32,+4.32%,4553,6946,32.87%,2022-01-21,P,7.35
35,SPY220121P00290000,2021-03-12 4:39PM EDT,290.0,7.95,7.77,8.05,-0.1,-1.24%,8,12111,32.35%,2022-01-21,P,7.91
36,SPY220121P00295000,2021-03-12 11:40AM EDT,295.0,8.94,8.37,8.65,0.35,+4.07%,4,14821,31.84%,2022-01-21,P,8.51
37,SPY220121P00300000,2021-03-12 4:01PM EDT,300.0,9.25,9.01,9.29,0.01,+0.11%,26,19458,31.33%,2022-01-21,P,9.149999999999999
38,SPY220121P00305000,2021-03-11 3:19PM EDT,305.0,9.98,9.69,9.97,0.0,-,49,9860,30.83%,2022-01-21,P,9.83
39,SPY220121P00310000,2021-03-12 4:53PM EDT,310.0,10.7,10.41,10.7,0.14,+1.33%,10,10414,30.34%,2022-01-21,P,10.555
40,SPY220121P00315000,2021-03-12 11:23AM EDT,315.0,11.93,11.19,11.47,0.62,+5.48%,2,16323,29.84%,2022-01-21,P,11.33
41,SPY220121P00320000,2021-03-11 11:56AM EDT,320.0,12.2,12.01,12.29,0.0,-,4,14100,29.34%,2022-01-21,P,12.149999999999999
42,SPY220121P00325000,2021-03-12 2:05PM EDT,325.0,13.45,12.88,13.17,0.48,+3.70%,7,17847,28.86%,2022-01-21,P,13.025
43,SPY220121P00330000,2021-03-12 4:36PM EDT,330.0,13.95,13.8,14.1,-0.36,-2.52%,67,13605,28.37%,2022-01-21,P,13.95
44,SPY220121P00331000,2021-03-11 3:18PM EDT,331.0,14.11,13.99,14.29,0.0,-,8,113,28.28%,2022-01-21,P,14.14
45,SPY220121P00332000,2021-03-11 3:18PM EDT,332.0,14.3,14.19,14.49,0.0,-,8,91,28.18%,2022-01-21,P,14.34
46,SPY220121P00333000,2021-03-10 3:49PM EDT,333.0,14.42,14.38,14.68,0.0,-,4,115,28.08%,2022-01-21,P,14.530000000000001
47,SPY220121P00334000,2021-03-11 3:18PM EDT,334.0,14.62,14.58,14.88,0.0,-,4,266,27.98%,2022-01-21,P,14.73
48,SPY220121P00335000,2021-03-12 3:32PM EDT,335.0,15.18,14.78,15.08,0.35,+2.36%,17,24463,27.88%,2022-01-21,P,14.93
49,SPY220121P00336000,2021-03-03 3:21PM EDT,336.0,15.02,14.97,15.29,0.0,-,3,547,27.79%,2022-01-21,P,15.129999999999999
50,SPY220121P00337000,2021-03-11 3:18PM EDT,337.0,15.3,15.17,15.5,0.0,-,6,83,27.70%,2022-01-21,P,15.335
51,SPY220121P00338000,2021-03-11 3:18PM EDT,338.0,15.51,15.38,15.71,0.0,-,6,219,27.60%,2022-01-21,P,15.545000000000002
52,SPY220121P00339000,2021-03-11 3:18PM EDT,339.0,15.64,15.59,15.92,0.0,-,3,104,27.50%,2022-01-21,P,15.754999999999999
53,SPY220121P00340000,2021-03-12 2:37PM EDT,340.0,16.35,15.82,16.13,0.24,+1.49%,27,12396,27.40%,2022-01-21,P,15.975
54,SPY220121P00341000,2021-03-11 3:18PM EDT,341.0,16.13,16.03,16.34,0.0,-,6,23,27.30%,2022-01-21,P,16.185000000000002
55,SPY220121P00342000,2021-03-11 3:17PM EDT,342.0,16.34,16.25,16.56,0.0,-,6,100,27.21%,2022-01-21,P,16.405
